Step,AgentID,AgentType,GroupType,Knowledge,KnowledgeLinks,Time,AverageMastery,LargestSubgraph
11,41,active,group_1,3,[],11.0,0.15627523981980612,1
11,42,active,group_1,3,[],11.0,0.16632459563446894,1
11,43,active,group_1,3,[],11.0,0.15430923431564994,1
11,44,active,group_1,3,[],11.0,0.17267721382020357,1
11,45,active,group_1,3,[],11.0,0.1581004841392346,1
11,46,active,group_1,3,[],11.0,0.1705292166179652,1
11,47,active,group_1,3,[],11.0,0.15786772187883075,1
11,48,active,group_1,3,[],11.0,0.17023574874692182,1
11,49,active,group_1,3,[],11.0,0.16383797190551228,1
11,50,constructive,group_2,4,[],11.0,0.17054179027310915,1
11,51,constructive,group_2,4,[],11.0,0.17571427875190207,1
11,52,constructive,group_2,4,[],11.0,0.18317955161191848,1
11,53,constructive,group_2,4,[],11.0,0.16735950554140594,1
11,54,constructive,group_2,4,[],11.0,0.18036557169500445,1
11,55,constructive,group_2,3,[],11.0,0.1810697613362171,1
11,56,constructive,group_2,4,[],11.0,0.18113388330957603,1
11,57,constructive,group_2,4,[],11.0,0.1775993573994358,1
11,58,constructive,group_2,3,[],11.0,0.18200111783718456,1
11,59,constructive,group_2,4,[],11.0,0.1799287910884982,1
11,60,constructive,group_2,4,[],11.0,0.19155340883447086,1
11,61,constructive,group_2,4,[],11.0,0.17022492738715572,1
11,62,constructive,group_2,4,[],11.0,0.1730435181330042,1
11,63,constructive,group_2,4,[],11.0,0.1817515799091715,1
11,64,constructive,group_2,3,[],11.0,0.15242504454614392,1
11,65,constructive,group_2,4,[],11.0,0.18489543615431958,1
11,66,constructive,group_2,4,[],11.0,0.17166263267474602,1
11,67,constructive,group_2,4,[],11.0,0.1798393318037316,1
11,68,constructive,group_2,4,[],11.0,0.1766448186415949,1
11,69,constructive,group_2,4,[],11.0,0.18223840479205053,1
11,70,constructive,group_2,4,[],11.0,0.19275855280341705,1
11,71,constructive,group_2,4,[],11.0,0.16977380653351723,1
11,72,constructive,group_2,3,[],11.0,0.17371342808093354,1
11,73,constructive,group_2,4,[],11.0,0.15993606035868402,1
11,74,constructive,group_2,4,[],11.0,0.17054180953929068,1
11,75,constructive,group_2,4,[],11.0,0.19054313769279707,1
11,76,constructive,group_2,4,[],11.0,0.17800104228940333,1
11,77,constructive,group_2,3,[],11.0,0.1766840346505993,1
11,78,constructive,group_2,4,[],11.0,0.15855807499626526,1
11,79,constructive,group_2,3,[],11.0,0.1755350322826835,1
11,80,constructive,group_2,4,[],11.0,0.18356744516147244,1
11,81,constructive,group_2,3,[],11.0,0.17793790644544555,1
11,82,constructive,group_2,4,[],11.0,0.17441404052411266,1
11,83,constructive,group_2,4,[],11.0,0.17591257841121072,1
11,84,constructive,group_2,3,[],11.0,0.17980809432978545,1
11,85,constructive,group_2,4,[],11.0,0.187710700105174,1
11,86,constructive,group_2,4,[],11.0,0.17560040685223471,1
11,87,constructive,group_2,3,[],11.0,0.16282345032107687,1
11,88,constructive,group_2,3,[],11.0,0.16932878182267896,1
11,89,constructive,group_2,3,[],11.0,0.1834234486815008,1
11,90,constructive,group_2,4,[],11.0,0.17140948691559194,1
11,91,constructive,group_2,4,[],11.0,0.1770568301791828,1
11,92,constructive,group_2,3,[],11.0,0.16321620987719715,1
11,93,constructive,group_2,3,[],11.0,0.1732095151621913,1
11,94,constructive,group_2,3,[],11.0,0.16828231016066947,1
11,95,constructive,group_2,3,[],11.0,0.17871488676691866,1
11,96,constructive,group_2,4,[],11.0,0.17552711086275924,1
11,97,constructive,group_2,4,[],11.0,0.1661852954373484,1
11,98,constructive,group_2,4,[],11.0,0.1607498227041046,1
11,99,constructive,group_2,4,[],11.0,0.1818280855031646,1
11,100,constructive,group_3,4,[],11.0,0.17006581019227102,1
11,101,constructive,group_3,3,[],11.0,0.1545108653356173,1
11,102,constructive,group_3,3,[],11.0,0.17370415471994177,1
11,103,constructive,group_3,4,[],11.0,0.16331467680111578,1
11,104,constructive,group_3,4,[],11.0,0.16715594608677992,1
11,105,constructive,group_3,4,[],11.0,0.18050362094024106,1
11,106,constructive,group_3,4,[],11.0,0.16255244870657018,1
11,107,constructive,group_3,4,[],11.0,0.16596024400634848,1
11,108,constructive,group_3,4,[],11.0,0.16719960650615853,1
11,109,constructive,group_3,3,[],11.0,0.16830297911789818,1
11,110,constructive,group_3,3,[],11.0,0.16746232308488243,1
11,111,constructive,group_3,4,[],11.0,0.17639507384814623,1
11,112,constructive,group_3,4,[],11.0,0.1783197890648561,1
11,113,constructive,group_3,4,[],11.0,0.16214259092096367,1
11,114,constructive,group_3,3,[],11.0,0.17907752545218608,1
11,115,constructive,group_3,3,[],11.0,0.18685011192046672,1
11,116,constructive,group_3,4,[],11.0,0.1898590162802681,1
11,117,constructive,group_3,4,[],11.0,0.18050525746011475,1
11,118,constructive,group_3,4,[],11.0,0.16442113731422855,1
11,119,constructive,group_3,3,[],11.0,0.17916340785668522,1
11,120,constructive,group_3,3,[],11.0,0.1589161516192888,1
11,121,constructive,group_3,3,[],11.0,0.17398105840192168,1
11,122,constructive,group_3,3,[],11.0,0.17155257358759343,1
11,123,constructive,group_3,4,[],11.0,0.18578041027146397,1
11,124,constructive,group_3,3,[],11.0,0.1744791296643776,1
11,125,constructive,group_3,3,[],11.0,0.19085878458531333,1
11,126,constructive,group_3,3,[],11.0,0.17717139049963446,1
11,127,constructive,group_3,4,[],11.0,0.1820882677321723,1
11,128,constructive,group_3,4,[],11.0,0.1675718901358452,1
11,129,constructive,group_3,4,[],11.0,0.17014642740481742,1
11,130,constructive,group_3,3,[],11.0,0.17047187440431935,1
11,131,constructive,group_3,4,[],11.0,0.18246276883839838,1
11,132,constructive,group_3,4,[],11.0,0.16739917690284284,1
11,133,constructive,group_3,4,[],11.0,0.18860129925170593,1
11,134,constructive,group_3,4,[],11.0,0.1869402988767018,1
11,135,constructive,group_3,3,[],11.0,0.17431936827284214,1
11,136,constructive,group_3,4,[],11.0,0.17566792909413115,1
11,137,constructive,group_3,3,[],11.0,0.16607843697392627,1
11,138,constructive,group_3,4,[],11.0,0.1817306966943915,1
11,139,constructive,group_3,4,[],11.0,0.1754461803671813,1
11,140,constructive,group_3,4,[],11.0,0.17724498945321682,1
11,141,constructive,group_3,4,[],11.0,0.1910402532085335,1
11,142,constructive,group_3,4,[],11.0,0.19400476136750003,1
11,143,constructive,group_3,3,[],11.0,0.1707273552111648,1
11,144,constructive,group_3,4,[],11.0,0.18344578706454176,1
11,145,constructive,group_3,3,[],11.0,0.18032886047295968,1
11,146,constructive,group_3,4,[],11.0,0.18298071647439162,1
11,147,constructive,group_3,3,[],11.0,0.1744939018602877,1
11,148,constructive,group_3,3,[],11.0,0.17962941767536797,1
11,149,constructive,group_3,3,[],11.0,0.17324133626969446,1
12,0,active,group_1,3,[],12.0,0.16226017429707645,1
12,1,active,group_1,3,[],12.0,0.18026872149704765,1
12,2,active,group_1,3,[],12.0,0.1618628794484814,1
12,3,active,group_1,3,[],12.0,0.15563722780940864,1
12,4,active,group_1,3,[],12.0,0.16458378151746808,1
12,5,active,group_1,3,[],12.0,0.16152880166656314,1
12,6,active,group_1,3,[],12.0,0.1546341938049472,1
12,7,active,group_1,3,[],12.0,0.17053987450664548,1
12,8,active,group_1,3,[],12.0,0.16845864987938058,1
12,9,active,group_1,3,[],12.0,0.1716138762048485,1
12,10,active,group_1,3,[],12.0,0.1785826933639783,1
12,11,active,group_1,3,[],12.0,0.1619192348816742,1
12,12,active,group_1,3,[],12.0,0.1788798024147476,1
12,13,active,group_1,3,[],12.0,0.1726664714193085,1
12,14,active,group_1,3,[],12.0,0.18390990245256858,1
12,15,active,group_1,3,[],12.0,0.17605139270295972,1
12,16,active,group_1,3,[],12.0,0.17054249739711108,1
12,17,active,group_1,3,[],12.0,0.14824900331161892,1
12,18,active,group_1,3,[],12.0,0.17182507770351194,1
12,19,active,group_1,3,[],12.0,0.178533180670686,1
12,20,active,group_1,3,[],12.0,0.18882406722278053,1
12,21,active,group_1,3,[],12.0,0.16440142562853405,1
12,22,active,group_1,3,[],12.0,0.16541614488426956,1
12,23,active,group_1,3,[],12.0,0.1538457427679401,1
12,24,active,group_1,3,[],12.0,0.17485562441814256,1
12,25,active,group_1,3,[],12.0,0.17761866783150249,1
12,26,active,group_1,3,[],12.0,0.17115400555020682,1
12,27,active,group_1,3,[],12.0,0.1756837252944692,1
12,28,active,group_1,3,[],12.0,0.16842601819764158,1
12,29,active,group_1,3,[],12.0,0.17562173841032253,1
12,30,active,group_1,3,[],12.0,0.15883833798007085,1
12,31,active,group_1,3,[],12.0,0.17801618306527117,1
12,32,active,group_1,3,[],12.0,0.1693257004091515,1
12,33,active,group_1,3,[],12.0,0.1818462471130835,1
12,34,active,group_1,3,[],12.0,0.17016993047944515,1
12,35,active,group_1,3,[],12.0,0.15740420475177835,1
12,36,active,group_1,3,[],12.0,0.15462748394268275,1
12,37,active,group_1,3,[],12.0,0.17044588197771837,1
12,38,active,group_1,3,[],12.0,0.17479088221198616,1
12,39,active,group_1,3,[],12.0,0.14773435018868813,1
12,40,active,group_1,3,[],12.0,0.17178434543814242,1
12,41,active,group_1,3,[],12.0,0.1617808587964472,1
12,42,active,group_1,3,[],12.0,0.1724913015583801,1
12,43,active,group_1,3,[],12.0,0.15994262172136103,1
12,44,active,group_1,3,[],12.0,0.17805778438374256,1
12,45,active,group_1,3,[],12.0,0.16332361174240834,1
12,46,active,group_1,3,[],12.0,0.1762590135768431,1
12,47,active,group_1,3,[],12.0,0.16300197782725864,1
12,48,active,group_1,3,[],12.0,0.17397695963844872,1
12,49,active,group_1,3,[],12.0,0.1695511217173016,1
12,50,constructive,group_2,4,[],12.0,0.17654171759924422,1
12,51,constructive,group_2,4,[],12.0,0.18207657322509035,1
12,52,constructive,group_2,4,[],12.0,0.18854995226399957,1
12,53,constructive,group_2,4,[],12.0,0.1731101419985734,1
12,54,constructive,group_2,4,[],12.0,0.18546630375347312,1
12,55,constructive,group_2,4,[],12.0,0.18370371837495264,1
12,56,constructive,group_2,4,[],12.0,0.1865608557501101,1
12,57,constructive,group_2,4,[],12.0,0.18249469991268308,1
12,58,constructive,group_2,4,[],12.0,0.18357236364659568,1
12,59,constructive,group_2,4,[],12.0,0.18601666987119497,1
12,60,constructive,group_2,4,[],12.0,0.1968266069664385,1
12,61,constructive,group_2,4,[],12.0,0.1756388829480775,1
12,62,constructive,group_2,4,[],12.0,0.17755402677554916,1
12,63,constructive,group_2,4,[],12.0,0.18689850065154484,1
12,64,constructive,group_2,4,[],12.0,0.1548952138969366,1
12,65,constructive,group_2,4,[],12.0,0.19033925896101672,1
12,66,constructive,group_2,4,[],12.0,0.17789747532329014,1
12,67,constructive,group_2,4,[],12.0,0.18616109288919785,1
12,68,constructive,group_2,4,[],12.0,0.18234790147438387,1
12,69,constructive,group_2,4,[],12.0,0.18839398909714758,1
12,70,constructive,group_2,4,[],12.0,0.1976055275169841,1
12,71,constructive,group_2,4,[],12.0,0.1754355161284538,1
12,72,constructive,group_2,4,[],12.0,0.17620355207849275,1
12,73,constructive,group_2,4,[],12.0,0.1654119448168954,1
12,74,constructive,group_2,4,[],12.0,0.17568942767024698,1
12,75,constructive,group_2,4,[],12.0,0.19630639446368914,1
12,76,constructive,group_2,4,[],12.0,0.1830611865558249,1
12,77,constructive,group_2,4,[],12.0,0.17924895059509863,1
12,78,constructive,group_2,4,[],12.0,0.163737109302219,1
12,79,constructive,group_2,4,[],12.0,0.17816822293340712,1
12,80,constructive,group_2,4,[],12.0,0.18868415465565605,1
12,81,constructive,group_2,4,[],12.0,0.1808773491957384,1
12,82,constructive,group_2,4,[],12.0,0.18047830668164133,1
12,83,constructive,group_2,4,[],12.0,0.18045571124965373,1
12,84,constructive,group_2,4,[],12.0,0.18249686136771212,1
12,85,constructive,group_2,4,[],12.0,0.19273902998510511,1
12,86,constructive,group_2,4,[],12.0,0.18157152284578776,1
12,87,constructive,group_2,4,[],12.0,0.1660669728869551,1
12,88,constructive,group_2,4,[],12.0,0.17217539839182525,1
12,89,constructive,group_2,4,[],12.0,0.1864883039768463,1
12,90,constructive,group_2,4,[],12.0,0.177503721096391,1
12,91,constructive,group_2,4,[],12.0,0.18280519328897077,1
12,92,constructive,group_2,4,[],12.0,0.16638050926043646,1
12,93,constructive,group_2,4,[],12.0,0.17565306735438954,1
12,94,constructive,group_2,4,[],12.0,0.17058872016701354,1
12,95,constructive,group_2,4,[],12.0,0.18105681455826153,1
12,96,constructive,group_2,4,[],12.0,0.1813199429595357,1
12,97,constructive,group_2,4,[],12.0,0.17152682821997178,1
12,98,constructive,group_2,4,[],12.0,0.16647335047649575,1
12,99,constructive,group_2,4,[],12.0,0.18707771155908165,1
12,100,constructive,group_3,4,[],12.0,0.17616735234393444,1
12,101,constructive,group_3,4,[],12.0,0.15785882613636093,1
12,102,constructive,group_3,4,[],12.0,0.17662130139947366,1
12,103,constructive,group_3,4,[],12.0,0.16799258529263233,1
12,104,constructive,group_3,4,[],12.0,0.17315909124408985,1
12,105,constructive,group_3,4,[],12.0,0.18639074707687342,1
12,106,constructive,group_3,4,[],12.0,0.1687414509511006,1
12,107,constructive,group_3,4,[],12.0,0.17142688179277712,1
12,108,constructive,group_3,4,[],12.0,0.1719857380908049,1
12,109,constructive,group_3,4,[],12.0,0.17090311115961127,1
12,110,constructive,group_3,4,[],12.0,0.170724601477974,1
12,111,constructive,group_3,4,[],12.0,0.18234743007058024,1
12,112,constructive,group_3,4,[],12.0,0.18381399087284073,1
12,113,constructive,group_3,4,[],12.0,0.16817387615745247,1
12,114,constructive,group_3,4,[],12.0,0.18176475846556625,1
12,115,constructive,group_3,4,[],12.0,0.18851215617839356,1
12,116,constructive,group_3,4,[],12.0,0.19600404735767896,1
12,117,constructive,group_3,4,[],12.0,0.18531170514038214,1
12,118,constructive,group_3,4,[],12.0,0.16969336391433776,1
12,119,constructive,group_3,4,[],12.0,0.18178606747720566,1
12,120,constructive,group_3,4,[],12.0,0.16162149804198078,1
12,121,constructive,group_3,4,[],12.0,0.17634524008183763,1
12,122,constructive,group_3,4,[],12.0,0.1742558290042402,1
12,123,constructive,group_3,4,[],12.0,0.19041702702293586,1
12,124,constructive,group_3,4,[],12.0,0.17711460763626935,1
12,125,constructive,group_3,4,[],12.0,0.19409321264347115,1
12,126,constructive,group_3,4,[],12.0,0.18039008186234237,1
12,127,constructive,group_3,4,[],12.0,0.18771323177144456,1
12,128,constructive,group_3,4,[],12.0,0.17347583264111316,1
12,129,constructive,group_3,4,[],12.0,0.17488527629240463,1
12,130,constructive,group_3,4,[],12.0,0.1730344099647312,1
12,131,constructive,group_3,4,[],12.0,0.1881056888316645,1
12,132,constructive,group_3,4,[],12.0,0.17284637068008085,1
12,133,constructive,group_3,4,[],12.0,0.19374280191113322,1
12,134,constructive,group_3,4,[],12.0,0.19235912981428088,1
12,135,constructive,group_3,4,[],12.0,0.17704011317472068,1
12,136,constructive,group_3,4,[],12.0,0.18092944894322457,1
12,137,constructive,group_3,4,[],12.0,0.168909811127259,1
12,138,constructive,group_3,4,[],12.0,0.18741739374989652,1
12,139,constructive,group_3,4,[],12.0,0.1812811155406816,1
12,140,constructive,group_3,4,[],12.0,0.1824538312776552,1
12,141,constructive,group_3,4,[],12.0,0.19644677348790812,1
12,142,constructive,group_3,4,[],12.0,0.20009694148790175,1
12,143,constructive,group_3,4,[],12.0,0.17410720770630397,1
12,144,constructive,group_3,4,[],12.0,0.18965867212537954,1
12,145,constructive,group_3,4,[],12.0,0.18359921034158572,1
12,146,constructive,group_3,4,[],12.0,0.18777271632126846,1
12,147,constructive,group_3,4,[],12.0,0.1771466865383823,1
12,148,constructive,group_3,4,[],12.0,0.1828789435769444,1
12,149,constructive,group_3,4,[],12.0,0.1780446316603984,1
13,0,active,group_1,4,[],13.0,0.16523084639167326,1
13,1,active,group_1,3,[],13.0,0.18429474131182283,1
13,2,active,group_1,3,[],13.0,0.1657816907006961,1
13,3,active,group_1,3,[],13.0,0.1607597353422025,1
13,4,active,group_1,3,[],13.0,0.1701021159531974,1
13,5,active,group_1,3,[],13.0,0.16681209311917342,1
13,6,active,group_1,3,[],13.0,0.15848653389423456,1
13,7,active,group_1,3,[],13.0,0.17466211774170798,1
13,8,active,group_1,3,[],13.0,0.1725937331618262,1
13,9,active,group_1,3,[],13.0,0.17526589854947627,1
13,10,active,group_1,4,[],13.0,0.18065067612375757,1
13,11,active,group_1,3,[],13.0,0.16631007567072423,1
13,12,active,group_1,3,[],13.0,0.18283361559557734,1
13,13,active,group_1,4,[],13.0,0.17489033279161711,1
13,14,active,group_1,3,[],13.0,0.18782529291890035,1
13,15,active,group_1,3,[],13.0,0.18003437813271653,1
13,16,active,group_1,3,[],13.0,0.17326519739340013,1
13,17,active,group_1,3,[],13.0,0.15186134273629162,1
13,18,active,group_1,4,[],13.0,0.17421566238510872,1
13,19,active,group_1,3,[],13.0,0.18355499710541243,1
13,20,active,group_1,3,[],13.0,0.19320616941901572,1
13,21,active,group_1,3,[],13.0,0.16883585206021773,1
13,22,active,group_1,3,[],13.0,0.1706213800592658,1
13,23,active,group_1,3,[],13.0,0.15771363415686887,1
13,24,active,group_1,4,[],13.0,0.17686394285735046,1
13,25,active,group_1,3,[],13.0,0.1830116287404974,1
13,26,active,group_1,3,[],13.0,0.17513667037170047,1
13,27,active,group_1,4,[],13.0,0.17771124389896747,1
13,28,active,group_1,3,[],13.0,0.17365948754577362,1
13,29,active,group_1,4,[],13.0,0.17789117208820612,1
13,30,active,group_1,3,[],13.0,0.1632133375019539,1
13,31,active,group_1,4,[],13.0,0.18076009340709998,1
13,32,active,group_1,3,[],13.0,0.1733229040530722,1
13,33,active,group_1,3,[],13.0,0.18757411310198982,1
13,34,active,group_1,3,[],13.0,0.17411721467490757,1
13,35,active,group_1,3,[],13.0,0.16293007878789195,1
13,36,active,group_1,3,[],13.0,0.15852528230800372,1
13,37,active,group_1,3,[],13.0,0.17455982755979768,1
13,38,active,group_1,4,[],13.0,0.17748730582030414,1
13,39,active,group_1,3,[],13.0,0.15173149401387276,1
13,40,active,group_1,3,[],13.0,0.17598048404900873,1
13,41,active,group_1,3,[],13.0,0.16615219314524657,1
13,42,active,group_1,3,[],13.0,0.17779502970462108,1
13,43,active,group_1,3,[],13.0,0.16426580956193876,1
13,44,active,group_1,3,[],13.0,0.18245580131471917,1
13,45,active,group_1,3,[],13.0,0.16740849636919647,1
13,46,active,group_1,3,[],13.0,0.1811950853073612,1
13,47,active,group_1,3,[],13.0,0.1669938817509344,1
13,48,active,group_1,4,[],13.0,0.17606115126843738,1
13,49,active,group_1,3,[],13.0,0.1742007112161032,1
13,50,constructive,group_2,4,[],13.0,0.18181439516337744,1
13,51,constructive,group_2,4,[],13.0,0.18775283142351146,1
13,52,constructive,group_2,4,[],13.0,0.19371590106641504,1
13,53,constructive,group_2,4,[],13.0,0.17839326358401497,1
13,54,constructive,group_2,4,[],13.0,0.19004537893217138,1
13,55,constructive,group_2,4,[],13.0,0.18967408832255467,1
13,56,constructive,group_2,4,[],13.0,0.1915974553575065,1
13,57,constructive,group_2,4,[],13.0,0.18676647226575988,1
13,58,constructive,group_2,4,[],13.0,0.1895121104376523,1
13,59,constructive,group_2,4,[],13.0,0.19135369022620363,1
13,60,constructive,group_2,4,[],13.0,0.2016881575749947,1
13,61,constructive,group_2,4,[],13.0,0.18037636996583797,1
13,62,constructive,group_2,4,[],13.0,0.18086399692733712,1
13,63,constructive,group_2,4,[],13.0,0.19152675543980682,1
13,64,constructive,group_2,4,[],13.0,0.1601464550110307,1
13,65,constructive,group_2,4,[],13.0,0.19542433894259337,1
13,66,constructive,group_2,4,[],13.0,0.18342448062883204,1
13,67,constructive,group_2,4,[],13.0,0.1916013438417424,1
13,68,constructive,group_2,4,[],13.0,0.18730926446790258,1
13,69,constructive,group_2,4,[],13.0,0.19368128482107952,1
13,70,constructive,group_2,4,[],13.0,0.2017702334603896,1
13,71,constructive,group_2,4,[],13.0,0.18059668157019948,1
13,72,constructive,group_2,4,[],13.0,0.18159391346226572,1
13,73,constructive,group_2,4,[],13.0,0.17009203816931,1
13,74,constructive,group_2,4,[],13.0,0.18042017143227315,1
13,75,constructive,group_2,4,[],13.0,0.20130086558707264,1
13,76,constructive,group_2,4,[],13.0,0.18743903964473363,1
13,77,constructive,group_2,4,[],13.0,0.18538770606944824,1
13,78,constructive,group_2,4,[],13.0,0.16822783340150188,1
13,79,constructive,group_2,4,[],13.0,0.18373108445657924,1
13,80,constructive,group_2,4,[],13.0,0.19311198716584554,1
13,81,constructive,group_2,4,[],13.0,0.18649352191048,1
13,82,constructive,group_2,4,[],13.0,0.1853759447565997,1
13,83,constructive,group_2,4,[],13.0,0.18413445804157327,1
13,84,constructive,group_2,4,[],13.0,0.18785201544088684,1
13,85,constructive,group_2,4,[],13.0,0.1971673781509483,1
13,86,constructive,group_2,4,[],13.0,0.1867668275737678,1
13,87,constructive,group_2,4,[],13.0,0.17203625100917547,1
13,88,constructive,group_2,4,[],13.0,0.178220677190964,1
13,89,constructive,group_2,4,[],13.0,0.1919444192441829,1
13,90,constructive,group_2,4,[],13.0,0.18287510842598484,1
13,91,constructive,group_2,4,[],13.0,0.18795411599872552,1
13,92,constructive,group_2,4,[],13.0,0.17258451611475692,1
13,93,constructive,group_2,4,[],13.0,0.18109875131104233,1
13,94,constructive,group_2,4,[],13.0,0.1756955343092293,1
13,95,constructive,group_2,4,[],13.0,0.18661781628146504,1
13,96,constructive,group_2,4,[],13.0,0.1867249741036709,1
13,97,constructive,group_2,4,[],13.0,0.1764595726453418,1
13,98,constructive,group_2,4,[],13.0,0.1714079809177328,1
13,99,constructive,group_2,4,[],13.0,0.1918467159393739,1
13,100,constructive,group_3,4,[],13.0,0.18151977983840345,1
13,101,constructive,group_3,4,[],13.0,0.16302320239902857,1
13,102,constructive,group_3,4,[],13.0,0.18224387168794756,1
13,103,constructive,group_3,4,[],13.0,0.17181089490725707,1
13,104,constructive,group_3,4,[],13.0,0.17865841239101268,1
13,105,constructive,group_3,4,[],13.0,0.19163618719735948,1
13,106,constructive,group_3,4,[],13.0,0.1738911086946557,1
13,107,constructive,group_3,4,[],13.0,0.17640276827794962,1
13,108,constructive,group_3,4,[],13.0,0.17602356938378705,1
13,109,constructive,group_3,4,[],13.0,0.17685908379513365,1
13,110,constructive,group_3,4,[],13.0,0.17651506871670547,1
13,111,constructive,group_3,4,[],13.0,0.1872243443271688,1
13,112,constructive,group_3,4,[],13.0,0.1890642743937018,1
13,113,constructive,group_3,4,[],13.0,0.1736138269779623,1
13,114,constructive,group_3,4,[],13.0,0.18768539750651997,1
13,115,constructive,group_3,4,[],13.0,0.19408070672457714,1
13,116,constructive,group_3,4,[],13.0,0.20104152139561854,1
13,117,constructive,group_3,4,[],13.0,0.18925709551904832,1
13,118,constructive,group_3,4,[],13.0,0.17428604347048118,1
13,119,constructive,group_3,4,[],13.0,0.18697621977179743,1
13,120,constructive,group_3,4,[],13.0,0.16698168092490234,1
13,121,constructive,group_3,4,[],13.0,0.18245304999153683,1
13,122,constructive,group_3,4,[],13.0,0.17958613526688555,1
13,123,constructive,group_3,4,[],13.0,0.19431973057226265,1
13,124,constructive,group_3,4,[],13.0,0.1825127918162602,1
13,125,constructive,group_3,4,[],13.0,0.1995006146068143,1
13,126,constructive,group_3,4,[],13.0,0.18622167387411243,1
13,127,constructive,group_3,4,[],13.0,0.19294042131357647,1
13,128,constructive,group_3,4,[],13.0,0.17853854157231416,1
13,129,constructive,group_3,4,[],13.0,0.1789447568190225,1
13,130,constructive,group_3,4,[],13.0,0.17905184961410167,1
13,131,constructive,group_3,4,[],13.0,0.19318873815580376,1
13,132,constructive,group_3,4,[],13.0,0.17782769442472252,1
13,133,constructive,group_3,4,[],13.0,0.19835336542126492,1
13,134,constructive,group_3,4,[],13.0,0.19760492389003004,1
13,135,constructive,group_3,4,[],13.0,0.18325486703897004,1
13,136,constructive,group_3,4,[],13.0,0.18580527315922302,1
13,137,constructive,group_3,4,[],13.0,0.17461721535663022,1
13,138,constructive,group_3,4,[],13.0,0.19238499366453674,1
13,139,constructive,group_3,4,[],13.0,0.18612169647534696,1
13,140,constructive,group_3,4,[],13.0,0.187023708232227,1
13,141,constructive,group_3,4,[],13.0,0.20169437584768551,1
13,142,constructive,group_3,4,[],13.0,0.20504778328560364,1
13,143,constructive,group_3,4,[],13.0,0.17955039171722081,1
13,144,constructive,group_3,4,[],13.0,0.1952076880465751,1
13,145,constructive,group_3,4,[],13.0,0.1890503401093709,1
13,146,constructive,group_3,4,[],13.0,0.19178850484232346,1
13,147,constructive,group_3,4,[],13.0,0.1824674003211814,1
13,148,constructive,group_3,4,[],13.0,0.18877226744628192,1
13,149,constructive,group_3,4,[],13.0,0.18347049548863154,1
14,0,active,group_1,4,[],14.0,0.17165554894521465,1
14,1,active,group_1,4,[],14.0,0.18626009330406307,1
14,2,active,group_1,4,[],14.0,0.16792118860294464,1
14,3,active,group_1,3,[],14.0,0.16483586151101026,1
14,4,active,group_1,3,[],14.0,0.1742681814099615,1
14,5,active,group_1,3,[],14.0,0.17057929830633894,1
14,6,active,group_1,4,[],14.0,0.16069031132167927,1
14,7,active,group_1,4,[],14.0,0.1767452655097641,1
14,8,active,group_1,4,[],14.0,0.17471443614575038,1
14,9,active,group_1,4,[],14.0,0.17717087065386702,1
14,10,active,group_1,4,[],14.0,0.18637223633287409,1
14,11,active,group_1,4,[],14.0,0.16883946428698238,1
14,12,active,group_1,4,[],14.0,0.18485022316562563,1
14,13,active,group_1,4,[],14.0,0.1806285573331617,1
14,14,active,group_1,4,[],14.0,0.19011299139169544,1
14,15,active,group_1,4,[],14.0,0.18232978423649396,1
14,16,active,group_1,4,[],14.0,0.17464253929822626,1
14,17,active,group_1,4,[],14.0,0.15398320216200198,1
14,18,active,group_1,4,[],14.0,0.17984152351895652,1
14,19,active,group_1,3,[],14.0,0.1873580664031542,1
14,20,active,group_1,4,[],14.0,0.19558951601484809,1
14,21,active,group_1,4,[],14.0,0.1713903914789616,1
14,22,active,group_1,3,[],14.0,0.17477288106000716,1
14,23,active,group_1,4,[],14.0,0.15980095675287342,1
14,24,active,group_1,4,[],14.0,0.18326852593780482,1
14,25,active,group_1,3,[],14.0,0.18700682624065698,1
14,26,active,group_1,4,[],14.0,0.17716223525984848,1
14,27,active,group_1,4,[],14.0,0.1835831588366458,1
14,28,active,group_1,3,[],14.0,0.17729274080105814,1
14,29,active,group_1,4,[],14.0,0.18361687083865602,1
14,30,active,group_1,4,[],14.0,0.16580663896117426,1
14,31,active,group_1,4,[],14.0,0.1863927174464017,1
14,32,active,group_1,4,[],14.0,0.1753871880077305,1
14,33,active,group_1,3,[],14.0,0.1920984713878424,1
14,34,active,group_1,4,[],14.0,0.17649999099481734,1
14,35,active,group_1,3,[],14.0,0.1675331197063464,1
14,36,active,group_1,4,[],14.0,0.1608080813819237,1
14,37,active,group_1,4,[],14.0,0.17684668828228495,1
14,38,active,group_1,4,[],14.0,0.18296748222836542,1
14,39,active,group_1,4,[],14.0,0.1543022219152893,1
14,40,active,group_1,4,[],14.0,0.17843799140851582,1
14,41,active,group_1,4,[],14.0,0.1687426902467737,1
14,42,active,group_1,3,[],14.0,0.1816028381584941,1
14,43,active,group_1,4,[],14.0,0.16666165272944053,1
14,44,active,group_1,4,[],14.0,0.18523439527571417,1
14,45,active,group_1,4,[],14.0,0.16980934878472276,1
14,46,active,group_1,3,[],14.0,0.1848083675198809,1
14,47,active,group_1,4,[],14.0,0.16933079767118814,1
14,48,active,group_1,4,[],14.0,0.18166498390366412,1
14,49,active,group_1,4,[],14.0,0.17705506518698863,1
14,50,constructive,group_2,4,[],14.0,0.18659109576020533,1
